t,q1,q2,q3,qd1,qd2,qd3,tau1,tau2,tau3,tip_x,tip_y,tip_z
10.34,-0.051305269179958396,0.05820554862551812,-0.8396526722335129,0.02793649938418019,1.1096653817895379,-0.6743135712371576,-3.4123059563841855,4.378662868684754,5.43032968370945,0.7224245023737454,0.0,0.7966545321234282
10.342,-0.05125795835726558,0.06043198623648492,-0.8409501502991321,0.02365541134640823,1.1132188054834,-0.6487390328096033,-3.445778354459929,4.366262252003123,5.453985989483577,0.7190665345874013,0.0,0.7960496437832475
10.344,-0.05121917977293696,0.06266534955314451,-0.8421961726667173,0.01938929216430827,1.116681658329795,-0.6230111837925726,-3.479269848672426,4.35353186708399,5.47694770410647,0.7156899213785983,0.0,0.7954189433291359
10.346,-0.0511889032589219,0.06490545714598922,-0.8433904373386794,0.01513825700753179,1.1200537964223576,-0.597132335981026,-3.512777723048309,4.34047498065496,5.499208848134079,0.7122946317708128,0.0,0.7947623988778094
10.348,-0.05116709842647809,0.06715212732091043,-0.8445326469832728,0.010902416221905286,1.1233350874606025,-0.5711048222967399,-3.5462992470476085,4.327094896670139,5.52076354591651,0.7088806321452553,0.0,0.794079985330566
10.35,-0.05115373467550679,0.06940517814235733,-0.8456225089766252,0.006681875485651773,1.1265254107234486,-0.5449309966761888,-3.579831675944431,4.313394955668317,5.541606026973817,0.705447886235047,0.0,0.7933716844500518
10.352,-0.05114878120356902,0.07166442745644334,-0.8466597354445506,0.0024767359688854388,1.1296246570430057,-0.5186132339627159,-3.6133722512142965,4.299378534124274,5.561730627360777,0.7019963551222299,0.0,0.7926374849365242
10.354000000000001,-0.0511522070145764,0.07392969291400056,-0.8476440433041567,-0.0017129055036908362,1.1326327287786073,-0.49215392980302197,-3.6469182009279297,4.2850490437932,5.581131791020253,0.6985259972376533,0.0,0.7918773825035684
10.356,-0.05116398092715032,0.07620079199358272,-0.8485751543052527,-0.005886956286959028,1.1355495397910802,-0.46555550054800593,-3.680466740151877,4.270409931048112,5.599804071125411,0.6950367683637827,0.0,0.7910913799532591
10.358,-0.05118407158264334,0.0784775420244172,-0.8494527950715687,-0.010045327746509253,1.1383750154172443,-0.43882038315798866,-3.7140150713557927,4.255464676210921,5.617742131410423,0.6915286216404639,0.0,0.7902794872507175
10.36,-0.05121244745281693,0.08075976020930649,-0.8502766971417934,-0.014187935086795066,1.1411090924446432,-0.4119510351123601,-3.747560384825892,4.240216792876602,5.634940747489146,0.6880015075736848,0.0,0.7894417215980566
10.362,-0.05124907684716975,0.0830472636474795,-0.8510465970104408,-0.01831469717640774,1.1437517190865047,-0.3849499343236843,-3.7810998590854004,4.224669827231124,5.651394808162526,0.6844553740473708,0.0,0.7885781075076654
10.364,-0.05129392791991087,0.08533986935739339,-0.8517622361685534,-0.022425536370560696,1.1463028549569447,-0.3578195790563056,-3.8146306613208703,4.208827357362904,5.667099316713289,0.6808901663382466,0.0,0.787688676874815
10.366,-0.05134696867657263,0.08763739429948623,-0.8524233611442524,-0.02652037833087979,1.148762471046422,-0.33056248784949505,-3.8481499478151306,4.192692992567971,5.682049392189071,0.6773058271338043,0.0,0.7867734690495316
10.368,-0.05140816698025783,0.08993965539888117,-0.8530297235431428,-0.030599151842599828,1.151130549697466,-0.3031811994451799,-3.8816548643865865,4.176270372649104,5.696240270673022,0.6737022965533974,0.0,0.7858325309077276
10.370000000000001,-0.051477490557516374,0.09224646956804257,-0.8535810800885834,-0.034661788629271884,1.1534070845806987,-0.2756782727203011,-3.9151425468343284,4.159563167208687,5.709667306541858,0.6700795121725086,0.0,0.784865916921519
10.372,-0.05155490700384656,0.09455765372938493,-0.854077192661831,-0.03870822316509118,1.1555920806711801,-0.248056286623841,-3.9486101213896463,4.14257507493574,5.722325973711545,0.6664374090502013,0.0,0.783873689228719
10.374,-0.051640383788816475,0.09687302483783515,-0.8545178283420681,-0.042738392484959635,1.1576855542251094,-0.2203178401185668,-3.98205470517357,4.125309822886952,5.734211866870304,0.662775919759798,0.0,0.7828559177014497
10.376,-0.05173388826080128,0.099192399903349,-0.8549027594463232,-0.04675223599240214,1.1596875327569238,-0.19246555212753438,-4.015473406659906,4.107771165762017,5.7453207026985655,0.6590949744227955,0.0,0.7818126800138279
10.378,-0.0518353876513322,0.10151559601338267,-0.855231763569294,-0.05074969526546025,1.1615980550168368,-0.1645020614853953,-4.04886332614463,4.089962885173021,5.755648321076371,0.6553945007460564,0.0,0.7807440617086813
10.38,-0.051944849079053584,0.1038424303553204,-0.8555046236230831,-0.05473071386069198,1.1634171709688672,-0.1364300268945517,-4.082221556220449,4.071888788908344,5.765190686277368,0.6516744240622816,0.0,0.7796501562632578
10.382,-0.05206223955328441,0.10617272023885922,-0.8557211278768555,-0.058695237115411504,1.1651449417694153,-0.10825212688620045,-4.115545182257306,4.053552710190968,5.773943888149923,0.647934667373797,0.0,0.7785310651538551
10.384,-0.05218752597718102,0.10850628311835211,-0.8558810699964281,-0.06264321194830662,1.1667814397464438,-0.07997105978630654,-4.148831282888214,4.034958506931071,5.781904143284972,0.6441751513996631,0.0,0.7773868979193373
10.386000000000001,-0.05232067515049818,0.11084293661511078,-0.8559842490838012,-0.06657458665857784,1.168326748379333,-0.05158954368654521,-4.182076930500248,4.016110060973363,5.789067796170337,0.6403957946261254,0.0,0.7762177722234843
10.388,-0.05246165377194567,0.11318249853966975,-0.8560304697166418,-0.07048931072374699,1.1697809622794808,-0.02311031642024756,-4.21527919173094,3.997011277338882,5.795431320331799,0.6365965133604221,0.0,0.7750238139161041
10.39,-0.05261042844113825,0.11552478691401319,-0.8560195419877286,-0.07438733459628885,1.171144187171722,0.0054638644566172845,-4.248435127969767,3.977666083461549,5.800991319460658,0.6327772217879541,0.0,0.7738051570928655
10.392,-0.052766965660136736,0.1178696199937665,-0.8559512815443697,-0.07826860949924337,1.1724165398766517,0.034130221679394085,-4.281541795864203,3.9580784284192316,5.805744528527369,0.6289378320328316,0.0,0.7725619441537849
10.394,-0.05293123183457868,0.12021681629035437,-0.8558255096278025,-0.0821330872209717,1.1735981482939355,0.06288595828360403,-4.31459624783084,3.9382522821597012,5.809687814882004,0.6250782542218016,0.0,0.7712943258603003
10.396,-0.05310319327439713,0.12256619459312777,-0.8556420531125851,-0.08598071990922407,1.1746891513867028,0.09172825760869555,-4.347595532570984,3.9181916347213788,5.812818179340264,0.621198396551562,0.0,0.770002461390886
10.398,-0.05328281619412651,0.124917573991462,-0.8554007445459918,-0.08981145986469151,1.1756896991671137,0.12065428329667087,-4.380536695590556,3.8979004954487197,5.815132757256149,0.6172981653594631,0.0,0.7686865183951184
10.4,-0.05347006671279495,0.1272707738968284,-0.8551014221874207,-0.09362525933421943,1.1765999526832036,0.14966117928557887,-4.413416779724561,3.8773828922025975,5.8166288195804405,0.6133774651975991,0.0,0.7673466730461452
10.402000000000001,-0.05366491085340268,0.1296256140648426,-0.8547439300478249,-0.0974220703038647,1.1774200840071074,0.17874606979787172,-4.446232825665125,3.856642870565486,5.81730377390503,0.609436198910282,0.0,0.7659831100914871
10.404,-0.05386731454198664,0.13198191461729214,-0.8543281179291776,-0.10120184429198331,1.1781502762247744,0.20790605932363113,-4.478981872493819,3.8356844930416254,5.817155165493263,0.605474267714901,0.0,0.7645960229020781
10.406,-0.054077243606271724,0.1343394960641467,-0.8538538414639802,-0.10496453214253998,1.1787907234272819,0.2371382325986778,-4.5116609582175915,3.814511838251878,5.816180678296064,0.601491571286152,0.0,0.7631856135195075
10.408,-0.054294663773909395,0.13669817932555442,-0.8533209621548251,-0.10871008381883522,1.179341630703866,0.26643965457758506,-4.544267120307942,3.7931290001237246,5.814378135953531,0.5974880078436308,0.0,0.7617520927013584
10.41,-0.054519540670305094,0.139057785753828,-0.8527293474140218,-0.11243844819785091,1.1798032141367878,0.2958073704016289,-4.576797396243709,3.77154008707615,5.811745502782417,0.5934634742427803,0.0,0.7602956799645781
10.412,-0.05475183981603593,0.14141813715542428,-0.8520788706032985,-0.11614957286541817,1.180175700798152,0.32523840536171594,-4.609248824056578,3.7497492211993215,5.8082808847488145,0.5894178660691691,0.0,0.758816603626809
10.414,-0.05499152662386077,0.14377905581292189,-0.8513694110735858,-0.11984340391241709,1.180459328748807,0.3547297648563408,-4.641618442879646,3.727760537429381,5.8039825304264285,0.585351077736094,0.0,0.7573151008455752
10.416,-0.05523856639532521,0.14614036450700077,-0.8506008542048965,-0.12351988573222099,1.1806543470394475,0.38427843434463843,-4.673903293498697,3.7055781827180536,5.798848831940118,0.5812630025854748,0.0,0.755791417655274
10.418000000000001,-0.05549292431696442,0.14850188653842886,-0.8497730914463073,-0.1271789608196022,1.1807610157140473,0.41388137929460656,-4.706100418905395,3.683206315197352,5.792878325894494,0.5771535329920263,0.0,0.7542458090018735
10.42,-0.05575456545610706,0.15086344575006036,-0.8488860203560541,-0.13082056957132027,1.1807796058157518,0.4435355451265882,-4.738206864853146,3.6606491033389617,5.786069694287642,0.5730225604706799,0.0,0.7526785387752141
10.422,-0.05602345475628429,0.15322486654885106,-0.8479395446417498,-0.13444465008861686,1.1807103993953567,0.4732378571521195,-4.770219680414484,3.6379107251087355,5.7784217654100125,0.5688699757872221,0.0,0.7510898798388634
10.424,-0.05629955703224798,0.15558597392789608,-0.8469335742007333,-0.1380511379818458,1.1805536895225037,0.5029852205082583,-4.802135918540216,3.614995367116151,5.7699335147276,0.5646956690721229,0.0,0.7494801140574068
10.426,-0.05658283696460292,0.15794659348849552,-0.8458680251605583,-0.14163996617746935,1.18030978029972,0.5327745200875317,-4.833952636620044,3.5919072237583918,5.760604065750461,0.5604995299375163,0.0,0.7478495323210951
10.428,-0.056873259094058236,0.1603065514622544,-0.844742819919631,-0.14521106472765555,1.179978986879431,0.5626026204636484,-4.865666897043941,3.5686504963596115,5.7504326908850985,0.5562814475972987,0.0,0.7461984345677518
10.43,-0.057170787815303666,0.16266567473322255,-0.8435578871880046,-0.1487643606227141,1.1795616354840732,0.5924663658131488,-4.8972757677647225,3.545229392304879,5.739418812271722,0.5520413109902975,0.0,0.7445271298018652
10.432,-0.05747538737051689,0.1650237908600814,-0.8423131620283383,-0.15229977760661156,1.1790580634294292,0.6223625798331743,-4.928776322861078,3.5216481241690993,5.727562002605488,0.5477790089064781,0.0,0.7428359361107401
10.434000000000001,-0.05778702184250851,0.16738072809838403,-0.8410085858970272,-0.15581723599580893,1.178468619151312,0.6522880656555637,-4.960165643100683,3.4979109088406237,5.714861985941694,0.5434944301161289,0.0,0.7411251806776389
10.436,-0.05810565514751184,0.16973631542285547,-0.8396441066855123,-0.15931665250166663,1.1777936622357148,0.6822396057574996,-4.991440816503411,3.4740219666398096,5.701318638484917,0.5391874635019851,0.0,0.7393951997918183
10.438,-0.05843125102762517,0.17209038254976056,-0.8382196787617744,-0.1627979400566654,1.1770335634525426,0.7122139618689509,-5.022598938904354,3.449985520432378,5.686931989361765,0.534857998194233,0.0,0.7376463388553388
10.44,-0.05876377304291455,0.17444275995934663,-0.8367352630120201,-0.1662610076446922,1.1761887047930413,0.7422078748771771,-5.053637114515831,3.4258057947374527,5.67170222137685,0.5305059237083394,0.0,0.7358789523865726
10.442,-0.059103184563185834,0.17679327891836868,-0.8351908268825629,-0.16970576013564267,1.175259479511027,0.7722180647285838,-5.08455245648898,3.401487014830482,5.655629671752142,0.5261311300856483,0.0,0.7340934040203009
10.444,-0.05944944875943502,0.17914177150270472,-0.8335863444219064,-0.1731320981245927,1.1742462921680212,0.80224123032824,-5.115342087473519,3.377033405840896,5.638714832848974,0.5217335080366806,0.0,0.7322900665042993
10.446,-0.0598025285949866,0.1814880706200695,-0.8319217963230315,-0.1765399177757937,1.173149558682388,0.8322740494373939,-5.14600314017635,3.3524491918446295,5.620958352872821,0.5173129490870704,0.0,0.7304693216923203
10.448,-0.06016238681633009,0.18383201003283461,-0.8301971699658929,-0.17992911067174552,1.1719697063825594,0.8623131785693453,-5.176532757918196,3.327738594951083,5.60236103656036,0.5128693457260713,0.0,0.7286315605333509
10.450000000000001,-0.0605289859436653,0.1861734243809635,-0.8284124594601248,-0.1832995636676034,1.1707071740644375,0.8923552528840614,-5.206928095187829,3.302905834385239,5.5829238458484545,0.5084025915575558,0.0,0.7267771830570744
10.452,-0.06090228826116765,0.18851214920506956,-0.8265676656879609,-0.1866511587511741,1.169362412053042,0.9223968860819453,-5.2371863181938165,3.277955125564394,5.562647900524824,0.5039125814534371,0.0,0.7249065983553995
10.454,-0.06128225580698517,0.1908480209696065,-0.8246627963473665,-0.1899837729087574,1.1679358822684738,0.9524346702971968,-5.267304605413619,3.2528906791694308,5.541534478860226,0.499399211709428,0.0,0.7230202245599822
10.456,-0.061668850362979345,0.19318087708619902,-0.8226978659953841,-0.19329727799708796,1.166428058296249,0.9824651759912284,-5.297280148138912,3.227716700211259,5.519585018221125,0.49486238020305817,0.0,0.7211184888156226
10.458,-0.06206203344422261,0.19551055593712313,-0.8206728960916908,-0.19659154062163314,1.164839425462051,1.0124849518466312,-5.327110151017921,3.202437387091873,5.496801115663381,0.49030198655386403,0.0,0.7192018272494392
10.46,-0.062461766288265615,0.197836896898945,-0.8185879150423664,-0.1998664220214996,1.1631704809109387,1.0424905246622116,-5.356791832593306,3.1770569306601635,5.47318452850563,0.48571793228565646,0.0,0.7172706849357117
10.462,-0.06286800984418801,0.20015974036632708,-0.8164429582438671,-0.20312177796120184,1.1614217336910315,1.0724783992496487,-5.386322425836102,3.1515795132628006,5.448737174882524,0.48111012099077727,0.0,0.7153255158563047
10.464,-0.0632807247614471,0.20247892777601045,-0.8142380681272025,-0.2063574586295433,1.1595937048416913,1.1024450583323555,-5.4156991786749265,3.126009307789861,5.423461134277079,0.47647845849624754,0.0,0.7133667828565539
10.466000000000001,-0.06369987137853882,0.20479430163098283,-0.8119732942023081,-0.20957330854585837,1.1576869274861958,1.1323869624471505,-5.444919354519996,3.1003504767156556,5.397358648031578,0.4718228530317061,0.0,0.711394957596515
10.468,-0.06412540971148654,0.20710570552484062,-0.8096486931026093,-0.21276916647386176,1.1557019469288927,1.162300549849385,-5.473980232782021,3.0746071711343017,5.370432119836682,0.46714321539903275,0.0,0.7094105204974912
10.47,-0.06455729944217324,0.20941298416635423,-0.8072643286297649,-0.21594486534334834,1.1536393207568094,1.1921822364221957,-5.502879109385415,3.048783529790627,5.342684116198064,0.4624394591435544,0.0,0.7074139606837099
10.472,-0.06499549990653321,0.21171598340424558,-0.8048202717985837,-0.21910023217998328,1.1514996189456745,1.222028415590587,-5.531613297275001,3.022883678106251,5.314117366879887,0.4577115007267132,0.0,0.7054057759190889
10.474,-0.06543997008262005,0.21401455025218616,-0.8023166008821015,-0.22223508804341924,1.1492834239702956,1.2518354582410787,-5.56018012691686,2.9969117272009314,5.284734765324737,0.45295925970009576,0.0,0.7033864725389426
10.476,-0.065890668578568,0.2163085329140246,-0.7997534014568062,-0.22534924797397188,1.1469913309192206,1.2815997126476852,-5.588576946791799,2.9708717729092986,5.254539369049057,0.44818265888069264,0.0,0.7013565653765836
10.478,-0.06634755362046416,0.2185977808092518,-0.7971307664479961,-0.228442520948082,1.1446239476135922,1.3113175044050267,-5.61680112388207,2.9447678947931824,5.223534400013646,0.4433816245272716,0.0,0.6993165776846908
10.48,-0.06681058304014972,0.22088214459871197,-0.7944487961752573,-0.23151470984278616,1.1421818947300897,1.3409851363694008,-5.64485004415031,2.9186041551496635,5.191723244968358,0.43855608651774264,0.0,0.697267041051351
10.482000000000001,-0.06727971426296855,0.22316147621056764,-0.79170759839804,-0.23456561140941282,1.139665805927833,1.3705988886086817,-5.672721113010619,2.892384598014812,5.159109455770235,0.43370597852738063,0.0,0.6952084953107068
10.484,-0.06775490429548199,0.22543562886652585,-0.7889072883613161,-0.237595016256715,1.1370763279791058,1.4001550183619378,-5.7004117557913165,2.866113248163612,5.125696749674304,0.428831238207774,0.0,0.693141488448091
10.486,-0.06823610971316928,0.2277044571083333,-0.7860479888412967,-0.2406027088436437,1.1344141209037353,1.429649760009698,-5.727919418189267,2.8397941101059345,5.091489009596419,0.4239318073663698,0.0,0.69106657649957
10.488,-0.0687232866481332,0.2299678168245472,-0.783129830191185,-0.24358846748195964,1.1316798581069467,1.459079325055822,-5.755241566714888,2.813431167079115,5.056490284346708,0.4190076321464651,0.0,0.6889843234458276
10.49,-0.06921639077683094,0.23222556527758817,-0.7801529503869411,-0.24655206434887295,1.1288742265204899,1.4884399021219676,-5.782375689128132,2.7870283800368427,5.020704788833519,0.41405866320751245,0.0,0.6868953011002752
10.492,-0.06971537730785073,0.2344775611310818,-0.7771174950730297,-0.24949326550989287,1.125997926746816,1.5177276569556715,-5.809319294864451,2.760589686635268,4.984136904236231,0.4090848559055886,0.0,0.6848000889913264
10.494,-0.07022020096975484,0.23672366447749393,-0.7740236176081235,-0.25241183095206077,1.1230516732060596,1.5469387324530965,-5.836069915450929,2.734119000216072,4.946791178146375,0.40408617047387396,0.0,0.6826992742387604
10.496,-0.07073081599901031,0.23896373686606506,-0.7708714791107285,-0.25530751462773044,1.120036194285559,1.5760692486975245,-5.862625104912068,2.707620208786853,4.9086723246759325,0.3990625722029971,0.0,0.6805934514240877
10.498,-0.0712471761280284,0.24119764133104832,-0.7676612485046991,-0.2581800645090507,1.11695223249163,1.605115303014702,-5.888982440164446,2.6810971739994933,4.869785224531708,0.3940140316210814,0.0,0.6784832224548586
10.5,-0.07176923457333499,0.24342524242025487,-0.7643931025646067,-0.2610292226532939,1.1138005446032782,1.6340729700461776,-5.915139521400816,2.654553730126386,4.83013492505485,0.3889405246733382,0.0,0.676369196422836
10.502,-0.07229694402389332,0.24564640622390993,-0.7610672259609231,-0.26385472527916515,1.1105819018275218,1.6629383018417898,-5.94109397246234,2.6279936830351125,4.78972664022425,0.38384203290104224,0.0,0.6742519894559803
10.504,-0.07283025662960174,0.24786100040382186,-0.7576838113049781,-0.2666563028542126,1.107297089955964,1.6917073279724986,-5.96684344119936,2.6014208091618976,4.748565750622792,0.3787185436197264,0.0,0.672132224564172
10.506,-0.07336912398998864,0.2500688942228663,-0.7542430591936485,-0.2694336801934516,1.1039469095222376,1.720376055664769,-5.992385599820169,2.5748388544841694,4.706657803365225,0.37357005009642164,0.0,0.6700105314786318
10.508000000000001,-0.07391349714312724,0.2522699585747862,-0.750745178253733,-0.27218657656929834,1.1005321759599185,1.7489404699577455,-6.017718145227074,2.5482515334929263,4.664008511986425,0.3683965517257753,0.0,0.6678875464849783
10.51,-0.07446332655479304,0.25446406601430716,-0.747190385185964,-0.274914705832899,1.0970537197604797,1.7773965338844726,-6.042838799340227,2.521662528164779,4.620623756288835,0.3631980542048713,0.0,0.6657639122498727
10.512,-0.07501856210788689,0.2566510907875688,-0.7435789048086071,-0.27761777654692527,1.093512386630837,1.8057401886784372,-6.0677453094083065,2.4950754869347422,4.57650958214782,0.3579745697065762,0.0,0.6636402776412201
10.514,-0.07557915309214668,0.25883090886286886,-0.7399109701005937,-0.2802954921298927,1.0899090376500085,1.833967354006728,-6.092435448305863,2.4684940236700177,4.531672201273534,0.3527261170512276,0.0,0.6615172975418837
10.516,-0.07614504819417077,0.2610033979617176,-0.7361868222441315,-0.2829475510120446,1.0862445494243935,1.8620739282311216,-6.116907014817552,2.4419217166451728,4.48611799092811,0.34745272187648574,0.0,0.6593956326568802
10.518,-0.07671619548777642,0.2631684375901999,-0.7324067106667346,-0.28557364680282726,1.082519814241145,1.8900557886984173,-6.14115783390813,2.4153621075194396,4.439853493596606,0.3421544168051628,0.0,0.6572759493140329
10.52,-0.07729254242471635,0.2653259090706381,-0.7285708930826119,-0.28817346846996744,1.0787357402190907,1.9179087920613551,-6.165185756978817,2.388818700316672,4.392885416610566,0.3368312416108404,0.0,0.6551589192580697
10.522,-0.07787403582577665,0.26747569557355133,-0.724679635533349,-0.2907467005301459,1.0748932514566343,1.9456287746314613,-6.1889886621094305,2.362294960408505,4.345220631722526,0.33148324338108826,0.0,0.6530452194381319
10.524000000000001,-0.07846062187227913,0.2696176821499034,-0.7207332124278187,-0.2932930232512437,1.070993288176043,1.9732115527651681,-6.212564454285756,2.3357943135013737,4.296866174630167,0.32611047667809,0.0,0.6509355317887205
10.526,-0.07905224609801137,0.2717517557636304,-0.7167319065812496,-0.29581211286611997,1.0670368068635072,2.0006529232845613,-6.2359110656126,2.309320144628089,4.247829244448607,0.3207130036964853,0.0,0.6488305430040427
10.528,-0.0796488533816071,0.2738778053244391,-0.7126760092533814,-0.29830364179786206,1.0630247804043353,2.0279486639341058,-6.259026455511953,2.28287579714457,4.198117203129376,0.31529089441823,0.0,0.6467309443057887
10.53,-0.08025038793939995,0.27599572172086434,-0.708565820185632,-0.30076727889642935,1.0589581982126215,2.0550945338747026,-6.281908610905897,2.2564645717325256,4.147737574824507,0.30984422676428097,0.0,0.6446374312043546
10.532,-0.08085679331877314,0.27810539785357374,-0.7044016476371991,-0.303202689686593,1.0548380663547106,2.082086274216415,-6.304555546384769,2.23008972540869,4.096698045194316,0.3043730867429032,0.0,0.6425507032535095
10.534,-0.08146801239202725,0.2802067286689053,-0.7001838084200167,-0.3056095366270541,1.0506654076657558,2.108919608591198,-6.326965304359526,2.2037544705416097,4.0450064606572464,0.29887756859440473,0.0,0.6404714637985635
10.536,-0.08208398735078845,0.2822996111926226,-0.6959126279324828,-0.30798747938060184,1.0464412618586512,2.135590243766957,-6.349135955199141,2.177461973876583,3.992670827580333,0.29335777493209453,0.0,0.6384004197180505
10.538,-0.08270465970097876,0.2843839445638718,-0.6915884401918743,-0.31033617509515216,1.0421666856245975,2.1620938703042265,-6.371065597352157,2.1512153555694216,3.939699311408672,0.28781381687926577,0.0,0.6363382811589905
10.540000000000001,-0.08332997025836973,0.2864596300693209,-0.6872115878653607,-0.31265527869548665,1.0378427527245482,2.1884261632567625,-6.3927523574528,2.1250176882303764,3.886100235732393,0.2822458142019998,0.0,0.6342857612657624
10.542,-0.0839598591447407,0.28852657117746244,-0.6827824222995261,-0.3149444431854891,1.0334705540707592,2.2145827829172946,-6.414194390411309,2.0988719959785715,3.8318820812895678,0.27665389543759256,0.0,0.6322435759026707
10.544,-0.08459426578466202,0.29058467357305773,-0.6783013035483068,-0.3172033199606543,1.0290511977976546,2.240559375609668,-6.435389879488706,2.072781253508116,3.777053484903525,0.2710381980183972,0.0,0.6302124433702577
10.546,-0.08523312890292327,0.29263384519170016,-0.6737686003992496,-0.3194315591306225,1.0245858093212072,2.266351574528571,-6.456337036355563,2.0467483851667296,3.7216232383530468,0.2653988683908838,0.0,0.6281930841154605
10.548,-0.0858763865226262,0.2946739962544722,-0.6691846903979936,-0.32162880985146775,1.0200755313860146,2.291955000627994,-6.47703410113546,2.0207762640478037,3.66560028717391,0.2597360621297165,0.0,0.6261862204356743
10.55,-0.0865239759639611,0.2967050393026707,-0.6645499598708745,-0.3237947206674476,1.0155215240992488,2.3173652635595343,-6.497479342432239,1.9948677110970314,3.6089937293902556,0.2540499440466413,0.0,0.6241925761768531
10.552,-0.08717583384368488,0.298726889232572,-0.6598648039455512,-0.3259289398618951,1.010924964950639,2.3425779626616143,-6.517671057341994,1.9690254942342131,3.551812814174408,0.24834068829399258,0.0,0.6222128764257271
10.554,-0.0878318960753187,0.3007394633302073,-0.65512962656955,-0.3280311158169132,1.0062870488176456,2.3675886880006094,-6.5376075714494,1.9432523274916196,3.4940669404335134,0.2426084784626134,0.0,0.6202478471962665
10.556000000000001,-0.0884920978700817,0.30274268130611726,-0.6503448405266203,-0.3301008973815048,1.0016089879549732,2.3923930214648497,-6.557287238808369,1.917550870169782,3.4357656553217377,0.23685350767399926,0.0,0.6182982151105261
10.558,-0.08915637373857721,0.3047364653300524,-0.6455108674507956,-0.33213793424774984,0.996892011967571,2.4169865379123756,-6.576708441907563,1.8919237260117558,3.376918652676533,0.2310759786664626,0.0,0.6163647070739864
10.56,-0.08982465749324645,0.3067207400655849,-0.6406281378380491,-0.3341418773346151,0.9921373677662613,2.441364806373271,-6.595869591620736,1.8663734423967113,3.317535771377658,0.2252761038751364,0.0,0.6144480499455688
10.562,-0.09049688225160436,0.3086954327045952,-0.6356970910554344,-0.33611237917895853,0.98734631950514,2.4655233913073173,-6.614769127141735,1.8409025095544094,3.257626993627679,0.21945410550561528,0.0,0.6125489702024511
10.564,-0.09117298044027089,0.310660473001595,-0.6307181753475991,-0.3380490943332662,0.982520148499897,2.48945785391764,-6.633405515905112,1.815513359801128,3.1972024431526043,0.21361021560105672,0.0,0.6106681935998809
10.566,-0.09185288379981016,0.3126157933078474,-0.6256918478405573,-0.33995167976963486,0.9776601531262034,2.5131637535209235,-6.651777253491729,1.7902083667984001,3.136272383321586,0.2077446761025541,0.0,0.6088064448261492
10.568,-0.09253652339038913,0.31456132860524205,-0.6206185745426079,-0.3418197952894901,0.9727676486973257,2.5366366489746963,-6.669882863520383,1.7649898448356078,3.0748472151844375,0.2018577389026026,0.0,0.6069644471529113
10.57,-0.09322382959826614,0.3164970165398823,-0.6154988303422838,-0.3436531039385055,0.9678439673201327,2.5598721001620808,-6.687720897525153,1.7398600481375508,3.0129374754259475,0.1959496658914825,0.0,0.6051429220810781
10.572000000000001,-0.09391473214311848,0.3184227974553397,-0.6103330990032152,-0.34545127242616563,0.9628904577286734,2.582865669534306,-6.705289934819047,1.7148211701980456,2.95055383423603,0.19002072899639,0.0,0.603342588982454
10.574,-0.09460916008621725,0.32033861442552874,-0.6051218731557928,-0.34721397154939154,0.9579084850945221,2.605612923711179,-6.722588582344306,1.6898753431407323,2.887707093094728,0.1840712102131443,0.0,0.60156416473739
10.576,-0.0953070418394565,0.3222444132871549,-0.5998656542855136,-0.34894087661962603,0.9528994308130989,2.6281094351395944,-6.739615474509803,1.6650246371081054,2.8244081824712692,0.17810140163031687,0.0,0.5998083633686303
10.578,-0.096008305175242,0.32414014267168534,-0.5945649527178936,-0.35063166789275324,0.9478646922652018,2.650350783810056,-6.756369273015453,1.6402710596801384,2.760668159436438,0.1721116054456201,0.0,0.5980758956716543
10.58,-0.09671287723724442,0.32602575403679135,-0.5892202875998315,-0.3522860310012056,0.9428056825530011,2.6723325590310467,-6.7728486666648795,1.6156165553230644,2.6964982051876665,0.16610213397441018,0.0,0.5963674688417187
10.582,-0.0974206845520196,0.32790120169721093,-0.5838321868773095,-0.3539036573875909,0.9377238302097826,2.6940503612609796,-6.789052371165963,1.5910630048701278,2.631909622486141,0.1600733096501603,0.0,0.5946837860978993
10.584,-0.0981316530414979,0.3297664428549764,-0.5784011872693149,-0.3554842447391517,0.9326205788827461,2.7154998039973113,-6.804979128920319,1.566612225034753,2.566913833005734,0.15402546501676528,0.0,0.5930255463043935
10.586,-0.0988457080363426,0.33162143762895285,-0.5729278342378703,-0.3570274974223514,0.9274973869882075,2.7366765157222823,-6.820627708802085,1.5422659679575754,2.501522374593187,0.1479589427125523,0.0,0.5913934435893767
10.588000000000001,-0.09956277429017632,0.33346614908363004,-0.5674126819540611,-0.35853312691686146,0.9223557273385797,2.7575761419045968,-6.835996905926217,1.518025920788235,2.435746898439562,0.14187409544587232,0.0,0.5897881669617004
10.59,-0.10028277599467274,0.3353005432571111,-0.5618562932599487,-0.3600008522482089,0.9171970867405518,2.778194347056222,-6.851085541407395,1.4938937053030348,2.369599166162738,0.1357712859621627,0.0,0.588210399925754
10.592,-0.10100563679550939,0.33712458918823895,-0.556259239626262,-0.36143040041832686,0.9120229655639263,2.798526816843333,-6.865892462109815,1.4698708775594076,2.303091046801034,0.1296508870023716,0.0,0.5866608200947947
10.594,-0.10173127980917586,0.33893825894280016,-0.5506221011057615,-0.3628215068332358,0.9068348772806182,2.8185692602502828,-6.880416540388338,1.4459589275882554,2.2362345137182604,0.12351328125265346,0.0,0.5851400988030806
